index,url,project,message,result
172,https://github.com/JoshuaSenouf/gl-engine/commit/fb4a62af3607a5a1817ee53bab54d2865b6ec849,JoshuaSenouf/gl-engine,"Major project refactor

- Classes are now using a ""source + header"" form factor instead of a header only, reworked and cleaned many things.
- While I had my doubts for some time now, it seems that declaring OpenGL objects inside a constructor is indeed a (very) bad thing to do. Now we have to call a function which will do the same things as before, and we don't need to send potentially useless data at the moment when creating an object using the constructor.
- Removed texture support from the Shape and the Model/Mesh classes, better use the upcoming material system.",Yes
173,https://github.com/cmcqueen/simplerandom/commit/17654c0e14d1fbce12c1a436367b98322d7865e6,cmcqueen/simplerandom,"Update Cython code to indicate language_level 3

Small refactor of BitColumnMatrix.__mul__() use of len(x).",Yes
174,https://github.com/docker-rpm-builder/docker-rpm-builder/commit/a9bdb26103d41df8a30f7ee832747d219a8045fc,docker-rpm-builder/docker-rpm-builder,Enh: preliminary work for OSX support. We need to refactor tests into python before we can call this done.,No
175,https://github.com/unicorn-engine/unicorn/commit/249e2ac0a03bdaa0db5f85e0abbc1c4529c0fc0d,unicorn-engine/unicorn,Merge branch 'hook-refactor' of https://github.com/lunixbochs/unicorn into lunixbochs-hook-refactor,Yes
176,https://github.com/STM32-SDR/STM32-SDR/commit/7cb3ab5a8a09712a847f1bd3d48533c0b9c13eb3,STM32-SDR/STM32-SDR,"Version 1.029-2Captured Experimentation and Merged with FFT_Widget
refactor",Yes
177,https://github.com/EBIvariation/vcf-validator/commit/0d53d5a9a5e13e403041aefc7dd9844815ea9707,EBIvariation/vcf-validator,refactor,Yes
178,https://github.com/nh13/DWGSIM/commit/aef7fcc8e17698d176519bc7917ad2018a026ebe,nh13/DWGSIM,* refactor to make options more easily accessible,Yes
179,https://github.com/ths-rwth/smtrat/commit/a2ce244420feaeed1caafb3be70f59145a74bdb7,ths-rwth/smtrat,"Removed log4cplus as a ginacra dependency for now, as well as some minor refactoring.",Yes
180,https://github.com/anko/hudkit/commit/85b667482d411cd8282b9d5660ff4ab04147f555,anko/hudkit,"Cleanup: comments, refactors, breaking long lines",Yes
181,https://github.com/BlackMATov/promise.hpp/commit/b6f5f36dc47999b3d11818b8132e9d63bae06e37,BlackMATov/promise.hpp,"C++17 refactoring, reference support",Yes
182,https://github.com/ps2homebrew/Open-PS2-Loader/commit/3f4eef0c858f69c1d7e67307bb14486a15581dfb,ps2homebrew/Open-PS2-Loader,iosupport: refactor 3 functions doing the same thing into one,Yes
183,https://github.com/tenzir/vast/commit/c3812ab7cc1f98bc91dcfcb179cd7adb13cd8182,tenzir/vast,"Include optional semantics into the value class.

Up to this point, a value could either be ""invalid"", ""nil"", or one of the
existing value types. These semantics have now been changed as follows: a value
is either invalid or typed. If it is typed, it can have two states, similar to
std::optional: when it is engaged, one can access the underlying type via
get<T>. A disengaged value has a type, but does not describe an accesible
value. In a sense, a disengaged value is a disengaged optional<T> with T being
the underlying value type.

This commit also removes sets and vectors from the list of containers. We do
not really need them and can express these constraints implicitly via STL
algorithms that operate on a std::vector<value>. Besides, the code needed
refactoring anyway.",Yes
184,https://github.com/mattn/mruby-require/commit/412dbbdd8c75bc34e5bb203bc3bf34978572cf76,mattn/mruby-require,"Merge pull request #42 from mattn/small-refactoring

small refactoring",Yes
185,https://github.com/Allexin/TrackYourTime/commit/acf691f309aa7eb4c4f3cd228e80691c992a6103,Allexin/TrackYourTime,"Add changelog
Small refactoring
Add external tracker for chrome
Add title parser tracker for Skype",No
186,https://github.com/tekknolagi/tekknolagi.github.com/commit/211729cd18495ce54b74efccfa28753fce94cf37,tekknolagi/tekknolagi.github.com,Small eval refactor for IC posts,Yes
187,https://github.com/openDsh/dash/commit/c83a6fb81c4af664f2057dd7a09358c989e77776,openDsh/dash,refactoring additional files; restructuring widgets,Yes
188,https://github.com/dmlc/experimental-lda/commit/0406f97f4a0d7447c77ffedf8efa7ba545726c33,dmlc/experimental-lda,Adding documentation and refactoring,Unsure
189,https://github.com/cuspaceflight/m3-avionics/commit/1bdbf55d44cc1c143d735ce0e005701d6ce74376,cuspaceflight/m3-avionics,refactor m3flash out of m3fc,Yes
190,https://github.com/malb/m4ri/commit/147f44b83cefa5f4c3e7c8f6e22804b4e818631d,malb/m4ri,refactored test_ple slightly + added explicit test which exposes a bug,Yes
191,https://github.com/dgcor/DGEngine/commit/1e92d9eaa11093f2c1a05d0598482cc8499aab04,dgcor/DGEngine,"- add action to set multiple variables
- add actions to set cursor position
- add eval to levelObject's getProperty for Players, Items, SimpleLevelObject
- add level.enableHover
- add new random number generator (with normal distribution)
- add prefix/suffix price classifiers to ItemClass
- add relativeCoords to drawable.setPosition action
- add spell level to spells
- fix saving empty inventory removing it from player
- fix trim functions
- Formula refactor to support dynamic formulas
- increase item properties size
- refactor item price
- rework useItem to use random in formulas instead of having value and ValueMax
- save player's selected spell
- update canUseObject to use formulas for items too
- update Formula class
- update gamefiles
- update gamefiles (cathedral map)
- update gamefiles (item prefix/suffic prices)
- update gamefiles (spell book UI)
- update gamefiles (spell UI)
- update GameUtils::replace* functions
- update loadJson to load from file and use parameters
- update Spells
- update TextUtils
- update variable.set* actions",No
192,https://github.com/meganetaaan/m5stack-avatar/commit/86e82ef3231eb972d4cb24d8678edf61d07a0ee1,meganetaaan/m5stack-avatar,"Merge pull request #24 from meganetaaan/dev-refactor

Dev refactor",Yes
193,https://github.com/cdev-tux/q3lite/commit/c0cca7a0a8a01d7f20fe980423f78432d5acaa0a,cdev-tux/q3lite,"- Fix potential out-of-bounds read in files.c, fix by using new FS_IsExt
- Add capability to load demos with com_protocol suffix, partially applied patches from Simon McVittie
- Fix demo loading if protocol number has more digits than 2
- Minor refactoring, replace all occurances of suffix ""dm_"" with global macro DEMOEXT",Yes
194,https://github.com/crossroadsfpga/pigasus/commit/1e517859a71273f6c61d792823ca10f85be499c9,crossroadsfpga/pigasus,"documentation clarifications

improved documentation for customizing Pigasus, refactored Fluid directory hierarchy description into its own file",Yes
195,https://github.com/KDAB/kuesa/commit/9687188c1bcffed37b6fa7f11eed43d7ca06c3be,KDAB/kuesa,"Add basic planar reflection support to ForwardRenderer

The rendering goes as follow:
1) Render scene reflected against a plane normal (straight to color buffer)
2) Clear Depth Buffer
3) Render scene from camera point of View

This required a slight refactoring of the way we handle rendering stages.
We now have the ReflectionStages which perform the reflected rendering
of the non frustum culled scene followed by the clearing of the depth
buffer. Next, we perform the SceneStages to render the scene from
the current point of view.

The reflection content is not clipped and no fall off is applied.
This will be improved upon in following patches.

Note: RHI doesn't allow to only clear the depth without also clearing
the color buffers. This might force us to render this step into a
texture and composite it later on in the scene.

Task-Id: KUE-1074
Change-Id: Ie01c8ef1b98362248fe26cb971bbfcf8a1c35dee
Reviewed-on: https://codereview.kdab.com/c/kuesa/kuesa/+/85189
Reviewed-by: Mike Krus <mike.krus@kdab.com>",No
196,https://github.com/alexgkendall/caffe-posenet/commit/f4727dcfee2658a59accbb0bf612dda60a6111db,alexgkendall/caffe-posenet,"Merge pull request #955 from kloudkl/data-layers

Further simplify the data layers and extend the MemoryDataLayer.

- design BaseDataLayer and BasePrefectingDataLayer for simplification
- refactor DataLayer, ImageDataLayer, and WindowDataLayer
- pull up `transform_param` into layer message for de-duplication
- add transformation to MemoryDataLayer",Yes
197,https://github.com/P2PSP/core/commit/628200127163a87eabcb0e95294fbf16a24d80ea,P2PSP/core,some refactoring and added strpeds logging and script,Yes
198,https://github.com/landley/toybox/commit/7aa651a6a4496d848f86de9b1e6b3a003256a01f,landley/toybox,"Reindent to two spaces per level. Remove vi: directives that haven't worked right in years (ubuntu broke its' vim implementation). Remove trailing spaces. Add/remove blank lines. Re-wordwrap in places. Update documentation with new coding style.

The actual code should be the same afterward, this is just cosmetic refactoring.",Yes
199,https://github.com/ajg/synth/commit/5b3d957cc1a6d295231d9ef95712f2c477a1e75a,ajg/synth,Major refactor of detail,Unsure
200,https://github.com/OpenVPN/openvpn/commit/4ada4a7d8b3db7ae9722624d745c220fef4c77fd,OpenVPN/openvpn,"mbedtls: don't print unsupported ciphers in insecure cipher list

Commit 447997dd refactored the --show-ciphers code, but introduced a bug
in mbedtls builds where non-AEAD/CBC cipher were printed too.  Those are
however unsupported (as openvpn will tell you when you try to use them).

This fixes that bug.

Signed-off-by: Steffan Karger <steffan.karger@fox-it.com>
Acked-by: Gert Doering <gert@greenie.muc.de>
Message-Id: <1539242400-27614-1-git-send-email-steffan.karger@fox-it.com>
URL: https://sourceforge.net/p/openvpn/mailman/message/36438012/
Signed-off-by: Gert Doering <gert@greenie.muc.de>",Unsure
201,https://github.com/benquach16/bgfx-PlanetShader/commit/b0d7b62688b42e2afdbd557ec53d15d963ab30d1,benquach16/bgfx-PlanetShader,refactor mesh code,Yes
202,https://github.com/i-rinat/fragview/commit/f65229d854c43a9cac3a3d133c5490b08bea5ecf,i-rinat/fragview,"refactored __fill_clusters a bit

chaged variable names so hopefully I'll be able understand them month
later.",Yes
203,https://github.com/XLabsProject/iw6x-client/commit/687afee5309845d4a58f8c6b7be9a5ecb6761687,XLabsProject/iw6x-client,More demonware refactoring,Yes
204,https://github.com/DQLin/RealTimeStochasticLightcuts/commit/25eb4ad53db368ab9e24f1bee505486f2481d4a3,DQLin/RealTimeStochasticLightcuts,"Add gitignore file, some refactors and bug fixes",Yes
205,https://github.com/muttleyxd/arma3-unix-launcher/commit/d28f011d1f2555fb91fccde8e299608ed5ca8043,muttleyxd/arma3-unix-launcher,"library: steam_utils: refactor GetCompatibilityToolForAppId and GetInstallPaths

GetCompatibilityToolForAppId - now tools from compatibilitytools.d
are searched first, which should yield better success rate

GetInstallPaths - libraryfolders.vdf is used instead of config.vdf",Yes
206,https://github.com/Enlightenment/efl/commit/bd818f7eca3c21f0d58adc81b499d37a4c937f86,Enlightenment/efl,"Evas render: Remove useless code

While invesigating some clip & map issues, I found some very
strange piece of code:
{
  tmp = a;
  a = c;
  a = tmp;
}

This actually comes from a very old code refactoring where a
line in-between was removed:

   tobj = obj->cur.map_parent;
   obj->cur.map_parent = obj->cur.clipper->cur.map_parent;
 - evas_object_clip_recalc(obj);
   obj->cur.map_parent = tobj;

Adding this line back there doesn't seem to do anything anyways.
So, let's just remove useless code.

For the record (legacy evas):
  commit e1f6f3c5f239dfd95a307949acd5f98831c0c3c0
  Date:   Fri Aug 17 06:16:04 2012 +0000
  evas/render - code refactoring.
  SVN revision: 75351",Yes
207,https://github.com/jdupuy/opengl-framework/commit/894316a5d1a67dcdc806314c314917e843c48a5c,jdupuy/opengl-framework,minor refactor for mesh shader support,Yes
208,https://github.com/ElDewrito/ElDorito/commit/8a9aa20c9a726b327ea8dc93522ffab3f3266ed9,ElDewrito/ElDorito,"add auto announcing/unannouncing to master server when game server is started/stopped
also refactor HttpRequest class a little bit, still need to test to make sure it didn't break communicating with info servers",No
209,https://github.com/letmaik/pyvirtualcam/commit/b8bb625e3912800acb682c23f29ab5d002d43401,letmaik/pyvirtualcam,"Improved backend mechanism, multi-camera support for v4l2loopback, refactoring and cleanup (#37)",Yes
210,https://github.com/BigEvilCorporation/Beehive/commit/ab325d911df0bd37a13cbdad875f7e83c97c0892,BigEvilCorporation/Beehive,MDStudio: OpenGL rendering refactor - picking working,Yes
211,https://github.com/agordon/datamash/commit/758994d9ddb11154a07b90185e01867dffdc5824,agordon/datamash,src/field-ops.c: refactor free() code.,Yes
